(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Endgültig;;;;;;;;;;;;;;;
Stand:;14.03.2025;10:50;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Einzelbewerber/Wählergruppe;EB:Weißer;17;1;2264;1,740494;;;;;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Einzelbewerber/Wählergruppe;EB:Weißer;17;2;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Partei;Team Todenhöfer;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Partei;Team Todenhöfer;18;2;;;416;0,342325;;-0,342325;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Partei;PdH;19;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Partei;PdH;19;2;;;107;0,08805;;-0,08805;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Partei;Verjüngungsforschung;20;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Partei;Verjüngungsforschung;20;2;;;189;0,155527;;-0,155527;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Partei;PIRATEN;21;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;Partei;PIRATEN;21;2;;;442;0,36372;;-0,36372;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;System-Gruppe;Übrige;1000;1;;;0;0;;0;;CDU
BT;23.02.2025;Wahlkreis;286;Schwarzwald-Baar;LAND;08;System-Gruppe;Übrige;1000;2;;;572;0,470697;;-0,470697;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;System-Gruppe;Wahlberechtigte;-4;;207094;;206009;;0,526676;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;System-Gruppe;Wählende;-3;;170740;82,445653;157563;76,483552;8,363004;5,962101;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;System-Gruppe;Ungültige;-2;1;1166;0,68291;1277;0,810469;-8,692247;-0,12756;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;System-Gruppe;Ungültige;-2;2;789;0,462106;1163;0,738117;-32,158212;-0,276011;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;System-Gruppe;Gültige;-1;1;169574;99,31709;156286;99,189531;8,502361;0,12756;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;System-Gruppe;Gültige;-1;2;169951;99,537894;156400;99,261883;8,664322;0,276011;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;CDU;1;1;63922;37,695637;53362;34,143813;19,789363;3,551824;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;CDU;1;2;51163;30,10456;36209;23,151535;41,299125;6,953025;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;SPD;2;1;26451;15,5985;31486;20,146398;-15,991234;-4,547898;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;SPD;2;2;22599;13,297362;32657;20,880435;-30,79891;-7,583073;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;GRÜNE;3;1;25390;14,972814;28142;18,006731;-9,778978;-3,033917;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;GRÜNE;3;2;28615;16,837206;32913;21,044118;-13,05867;-4,206912;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;FDP;4;1;7363;4,342057;17047;10,907567;-56,807649;-6,56551;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;FDP;4;2;9820;5,778136;23509;15,03133;-58,228763;-9,253194;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;AfD;5;1;29587;17,44784;13487;8,629692;119,374212;8,818148;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;AfD;5;2;31136;18,320575;13341;8,530051;133,385803;9,790524;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Die Linke;6;1;9987;5,889464;5591;3,577416;78,626364;2,312048;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Die Linke;6;2;12660;7,449206;5804;3,710997;118,125431;3,738209;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;dieBasis;7;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;dieBasis;7;2;466;0,274197;3022;1,932225;-84,579749;-1,658028;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;FREIE WÄHLER;8;1;3341;1,970231;2809;1,797346;18,939124;0,172885;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;FREIE WÄHLER;8;2;1929;1,135033;2204;1,409207;-12,477314;-0,274174;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Tierschutzpartei;9;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Tierschutzpartei;9;2;1349;0,793758;1928;1,232737;-30,03112;-0,438978;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Die PARTEI;10;1;;;2838;1,815902;;-1,815902;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Die PARTEI;10;2;872;0,513089;1643;1,050512;-46,926354;-0,537422;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Volt;11;1;2911;1,716655;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Volt;11;2;1691;0,994993;570;0,36445;196,666667;0,630543;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;ÖDP;12;1;;;945;0,604661;;-0,604661;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;ÖDP;12;2;301;0,17711;463;0,296036;-34,989201;-0,118926;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Bündnis C;13;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Bündnis C;13;2;219;0,128861;221;0,141304;-0,904977;-0,012444;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;MLPD;14;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;MLPD;14;2;48;0,028243;33;0,0211;45,454545;0,007144;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;BÜNDNIS DEUTSCHLAND;15;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;BÜNDNIS DEUTSCHLAND;15;2;148;0,087084;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;BSW;16;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;BSW;16;2;6935;4,080588;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Einzelbewerber/Wählergruppe;EB:Otterbach;17;1;622;0,366802;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Einzelbewerber/Wählergruppe;EB:Otterbach;17;2;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Team Todenhöfer;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Team Todenhöfer;18;2;;;401;0,256394;;-0,256394;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;PdH;19;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;PdH;19;2;;;164;0,104859;;-0,104859;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Verjüngungsforschung;20;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;Verjüngungsforschung;20;2;;;141;0,090153;;-0,090153;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;PIRATEN;21;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;Partei;PIRATEN;21;2;;;546;0,349105;;-0,349105;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;System-Gruppe;Übrige;1000;1;;;579;0,370475;;-0,370475;;CDU
BT;23.02.2025;Wahlkreis;287;Konstanz;LAND;08;System-Gruppe;Übrige;1000;2;;;631;0,403453;;-0,403453;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;System-Gruppe;Wahlberechtigte;-4;;176262;;177275;;-0,571429;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;System-Gruppe;Wählende;-3;;145383;82,481193;136195;76,826964;6,746209;5,654229;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;System-Gruppe;Ungültige;-2;1;978;0,672706;1318;0,96773;-25,796662;-0,295024;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;System-Gruppe;Ungültige;-2;2;712;0,489741;1173;0,861265;-39,300938;-0,371524;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;System-Gruppe;Gültige;-1;1;144405;99,327294;134877;99,03227;7,064214;0,295024;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;System-Gruppe;Gültige;-1;2;144671;99,510259;135022;99,138735;7,146243;0,371524;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;CDU;1;1;54467;37,718223;45335;33,612106;20,143377;4,106117;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;CDU;1;2;48696;33,659821;35595;26,362371;36,805731;7,297451;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;SPD;2;1;26958;18,668329;34449;25,541049;-21,745189;-6,87272;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;SPD;2;2;20751;14,34358;30782;22,797766;-32,587226;-8,454187;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;GRÜNE;3;1;16809;11,640179;20679;15,331747;-18,714638;-3,691568;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;GRÜNE;3;2;19776;13,669637;23294;17,252003;-15,102602;-3,582367;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;FDP;4;1;5169;3,579516;10217;7,57505;-49,40785;-3,995534;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;FDP;4;2;7212;4,985104;18422;13,643703;-60,851156;-8,658598;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;AfD;5;1;26710;18,496589;11420;8,466974;133,887916;10,029616;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;AfD;5;2;27607;19,082608;11265;8,343085;145,068797;10,739523;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Die Linke;6;1;6839;4,735986;3606;2,673547;89,656129;2,062439;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Die Linke;6;2;8199;5,667342;3895;2,884715;110,500642;2,782627;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;dieBasis;7;1;1372;0,950106;3975;2,94713;-65,484277;-1,997024;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;dieBasis;7;2;625;0,432015;3634;2,691413;-82,801321;-2,259399;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;FREIE WÄHLER;8;1;4321;2,992279;3482;2,581611;24,095348;0,410667;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;FREIE WÄHLER;8;2;2414;1,668614;2534;1,876731;-4,735596;-0,208118;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Tierschutzpartei;9;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Tierschutzpartei;9;2;1203;0,831542;1732;1,282754;-30,542725;-0,451212;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Die PARTEI;10;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Die PARTEI;10;2;540;0,373261;894;0,662114;-39,597315;-0,288854;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Volt;11;1;1760;1,218794;819;0,60722;114,896215;0,611574;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Volt;11;2;1184;0,818409;656;0,485847;80,487805;0,332562;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;ÖDP;12;1;;;895;0,663568;;-0,663568;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;ÖDP;12;2;286;0,19769;469;0,347351;-39,01919;-0,149661;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Bündnis C;13;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Bündnis C;13;2;220;0,152069;216;0,159974;1,851852;-0,007905;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;MLPD;14;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;MLPD;14;2;41;0,02834;34;0,025181;20,588235;0,003159;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;BÜNDNIS DEUTSCHLAND;15;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;BÜNDNIS DEUTSCHLAND;15;2;165;0,114052;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;BSW;16;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;BSW;16;2;5752;3,975918;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Team Todenhöfer;17;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Team Todenhöfer;17;2;;;391;0,289582;;-0,289582;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;PdH;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;PdH;18;2;;;102;0,075543;;-0,075543;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Verjüngungsforschung;19;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;Verjüngungsforschung;19;2;;;155;0,114796;;-0,114796;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;PIRATEN;20;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;Partei;PIRATEN;20;2;;;471;0,348832;;-0,348832;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;System-Gruppe;Übrige;1000;1;;;0;0;;0;;CDU
BT;23.02.2025;Wahlkreis;288;Waldshut;LAND;08;System-Gruppe;Übrige;1000;2;;;481;0,356238;;-0,356238;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;System-Gruppe;Wahlberechtigte;-4;;197827;;199189;;-0,683773;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;System-Gruppe;Wählende;-3;;165466;83,641768;153820;77,22314;7,571187;6,418628;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;System-Gruppe;Ungültige;-2;1;1264;0,763903;1343;0,873098;-5,882353;-0,109195;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;System-Gruppe;Ungültige;-2;2;812;0,490735;1245;0,809388;-34,779116;-0,318652;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;System-Gruppe;Gültige;-1;1;164202;99,236097;152477;99,126902;7,689684;0,109195;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;System-Gruppe;Gültige;-1;2;164654;99,509265;152575;99,190612;7,916762;0,318652;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;CDU;1;1;63189;38,482479;49631;32,549827;27,317604;5,932652;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;CDU;1;2;53652;32,584693;39504;25,891529;35,814095;6,693164;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;SPD;2;1;22440;13,666094;27236;17,862366;-17,609047;-4,196272;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;SPD;2;2;21625;13,133601;31535;20,668524;-31,4254;-7,534922;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;GRÜNE;3;1;20868;12,708737;25399;16,657594;-17,839285;-3,948857;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;GRÜNE;3;2;20122;12,220778;24197;15,859086;-16,840931;-3,638308;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;FDP;4;1;9115;5,55109;20411;13,386281;-55,342707;-7,835192;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;FDP;4;2;10604;6,440172;25288;16,574144;-58,067067;-10,133972;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;AfD;5;1;32479;19,779905;15356;10,071027;111,506903;9,708878;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;AfD;5;2;34596;21,011333;15652;10,258561;121,032456;10,752771;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Die Linke;6;1;9118;5,552917;6169;4,045856;47,803534;1,50706;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Die Linke;6;2;9970;6,055122;5081;3,330165;96,221216;2,724956;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;dieBasis;7;1;;;2747;1,801583;;-1,801583;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;dieBasis;7;2;443;0,269049;2442;1,600524;-81,859132;-1,331475;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;FREIE WÄHLER;8;1;4649;2,831269;3139;2,058671;48,104492;0,772598;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;FREIE WÄHLER;8;2;2127;1,2918;2434;1,595281;-12,612983;-0,303481;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Tierschutzpartei;9;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Tierschutzpartei;9;2;1310;0,795608;1700;1,114206;-22,941176;-0,318598;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Die PARTEI;10;1;2054;1,250898;2211;1,450055;-7,100859;-0,199156;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Die PARTEI;10;2;766;0,465218;1239;0,81206;-38,175948;-0,346842;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Volt;11;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Volt;11;2;994;0,60369;451;0,295592;120,399113;0,308098;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;ÖDP;12;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;ÖDP;12;2;269;0,163373;329;0,215632;-18,237082;-0,052259;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Bündnis C;13;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Bündnis C;13;2;363;0,220462;445;0,29166;-18,426966;-0,071198;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;MLPD;14;1;290;0,176612;178;0,116739;62,921348;0,059873;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;MLPD;14;2;73;0,044335;79;0,051778;-7,594937;-0,007442;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;BÜNDNIS DEUTSCHLAND;15;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;BÜNDNIS DEUTSCHLAND;15;2;195;0,11843;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;BSW;16;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;BSW;16;2;7545;4,582336;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Team Todenhöfer;17;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Team Todenhöfer;17;2;;;689;0,451581;;-0,451581;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;PdH;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;PdH;18;2;;;176;0,115353;;-0,115353;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Verjüngungsforschung;19;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;Verjüngungsforschung;19;2;;;180;0,117975;;-0,117975;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;PIRATEN;20;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;Partei;PIRATEN;20;2;;;552;0,361789;;-0,361789;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;System-Gruppe;Übrige;1000;1;;;0;0;;0;;CDU
BT;23.02.2025;Wahlkreis;289;Reutlingen;LAND;08;System-Gruppe;Übrige;1000;2;;;602;0,39456;;-0,39456;;CDU
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;System-Gruppe;Wahlberechtigte;-4;;199799;;198791;;0,507065;;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;System-Gruppe;Wählende;-3;;172184;86,17861;160835;80,90658;7,0563;5,272029;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;System-Gruppe;Ungültige;-2;1;1167;0,677763;1207;0,750459;-3,314002;-0,072695;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;System-Gruppe;Ungültige;-2;2;702;0,407703;1054;0,65533;-33,396584;-0,247627;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;System-Gruppe;Gültige;-1;1;171017;99,322237;159628;99,249541;7,134713;0,072695;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;System-Gruppe;Gültige;-1;2;171482;99,592297;159781;99,34467;7,323149;0,247627;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;CDU;1;1;54252;31,723162;43024;26,952665;26,097062;4,770497;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;CDU;1;2;48875;28,501534;34775;21,764165;40,54637;6,737369;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;SPD;2;1;22149;12,951344;28982;18,155963;-23,576703;-5,204619;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;SPD;2;2;23910;13,943154;32576;20,387906;-26,602407;-6,444752;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;GRÜNE;3;1;42176;24,661876;40978;25,670935;2,92352;-1,009059;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;GRÜNE;3;2;32947;19,213095;37424;23,422059;-11,962912;-4,208964;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;FDP;4;1;6242;3,64993;15059;9,433809;-58,549704;-5,783879;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;FDP;4;2;8579;5,002857;22678;14,193177;-62,170385;-9,190319;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;AfD;5;1;26760;15,647567;12484;7,820683;114,354374;7,826884;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;AfD;5;2;27676;16,139303;12548;7,853249;120,561046;8,286054;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;Die Linke;6;1;10521;6,15202;7526;4,714712;39,795376;1,437308;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;Die Linke;6;2;16465;9,601591;8231;5,151426;100,036448;4,450165;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;dieBasis;7;1;;;2940;1,841782;;-1,841782;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;dieBasis;7;2;407;0,237343;2666;1,668534;-84,733683;-1,431191;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;FREIE WÄHLER;8;1;3862;2,258255;2789;1,747187;38,472571;0,511068;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;FREIE WÄHLER;8;2;1756;1,024014;1978;1,237944;-11,223458;-0,21393;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;Tierschutzpartei;9;1;;;2544;1,593705;;-1,593705;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;Tierschutzpartei;9;2;1152;0,671791;1777;1,112147;-35,171638;-0,440357;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;Die PARTEI;10;1;1667;0,974757;1952;1,222843;-14,60041;-0,248086;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;Die PARTEI;10;2;719;0,419286;1292;0,808607;-44,349845;-0,389321;;–
BT;23.02.2025;Wahlkreis;290;Tübingen;LAND;08;Partei;Volt;11;1;1805;1,055451;;;;;;–
